,lat,lon
88,55.7459,37.6194
89,55.733177,37.64673109999999
90,55.7701741,37.5828459
91,55.799012,37.63737700000001
92,55.676941,37.618849
93,55.7242499,37.584837
94,55.7058117,37.55488140000001
95,55.7699898,37.6123194
96,55.7567578,37.6312138
97,55.689806,37.579033
98,55.61953639999999,37.7412657
99,55.691745,37.42977800000001
100,55.7427736,37.551012
101,55.6550495,37.5748497
102,55.74730539999999,37.6051125
103,55.8993206,37.6894725
104,55.72779,37.6585459
105,55.7572,37.5834
106,55.7503202,37.5761695
107,55.7283584,37.5015227
108,55.7386123,37.5242456
109,55.68154279999999,37.8871465
110,55.746784,37.603267
111,55.8320118,37.6588425
112,55.84544,37.56792100000001
113,55.913512,37.76387
114,55.742719,37.551129
115,55.78105,37.62645699999999
116,55.4960428,37.5012628
117,55.8510368,37.4741764
118,55.71372299999999,37.793708
119,55.8230011,37.6398125
120,55.7602178,37.6129679
121,55.7528286,37.6227346
122,55.777704,37.639989
123,55.7557149,37.5764982
124,55.7678135,37.5509859
125,55.779952,37.41325399999999
126,55.66152,37.55478
127,55.7532311,37.62251719999999
128,55.7468138,37.5553653
129,55.7925285,37.6355831
130,55.784403,37.6162962
131,55.752498,37.606935
132,55.71516030000001,37.8739081
133,55.920635,37.8339
134,55.81184409999999,37.6364692
135,55.7737665,37.6138052
136,55.755334,37.6178473
137,55.6879733,37.5746913
138,55.7617732,37.61447709999999
139,55.6994538,37.40726970000001
140,55.7111209,37.5963825
141,55.7517701,37.6088686
142,55.74809190000001,37.589416
143,55.88357209999999,37.46366760000001
144,55.74240100000001,37.539627
145,55.7530072,37.63960539999999
146,55.68015130000001,37.5255805
147,55.7457386,37.7715219
148,55.8226401,37.6396601
149,55.81779479999999,37.4407013
150,55.7322785,37.5717358
151,55.738436,37.7026051
152,55.7521222,37.6136933
153,55.77080780000001,37.6092402
154,55.68995899999999,37.579186
155,55.72836479999999,37.6012908
156,55.613436,37.60634200000001
157,55.7615001,37.6018661
158,55.7752108,37.63333980000001
159,55.7591784,37.6070853
160,55.748509,37.8833579
161,55.831,37.6298
162,55.90344210000001,37.71479669999999
163,55.886477,37.67557499999999
164,55.7452682,37.5476787
165,55.772,37.67329999999999
166,55.7596615,37.6054465
167,55.728414,37.57348099999999
168,55.73138109999999,37.5062685
169,55.7765335,37.6573289
170,55.731528,37.627732
171,55.7431136,37.7730451
172,55.805162,37.391671
173,55.8531613,37.474561
174,55.6322286,37.5194339
175,55.740755,37.660999
176,55.745557,37.77131699999999
177,56.0145892,37.2083084
178,56.00768069999999,37.38820510000001
179,56.01015899999999,37.487002
180,55.7579021,37.59858759999999
181,55.745078,37.599267
182,55.76013349999999,37.6186486
183,55.6233197,37.8461473
184,55.7546967,37.62152149999999
185,55.6823571,37.8709013
186,55.997925,37.8459369
187,55.42221,37.561445
188,55.74138900000001,37.6208639
189,55.7350965,37.51580000000001
190,55.7736033,37.65675890000001
191,55.704758,37.7979119
192,55.71260110000001,37.6544273
193,55.82227700000001,37.63966750000001
194,55.74119349999999,37.8913415
195,55.74488179999999,37.60087199999999
196,55.7514815,37.6566384
197,55.7955672,37.7151508
198,55.645827,37.719365
199,55.7512886,37.6587651
200,55.56804,37.5860553
201,55.7248999,37.55409969999999
202,55.7525229,37.6230868
203,55.743263,37.622246
204,55.788776,37.38925100000001
205,55.7666687,37.63212549999999
206,55.73866200000001,37.6083104
207,55.7508507,37.6129208
208,55.7531739,37.7156864
209,55.710365,37.66805
210,55.65183469999999,37.7432918
211,55.75393030000001,37.620795
212,55.707548,37.4192728
213,55.8075505,37.5817463
214,55.7618745,37.6386153
215,55.74822270000001,37.5877533
216,55.7232735,37.5328571
217,55.7456129,37.6673673
218,55.7446375,37.6054939
219,55.68776399999999,37.5735
220,55.78749329999999,37.5824475
221,55.8281544,37.6468585
222,55.827901,37.63495419999999
223,55.749475,37.644146
224,55.7497038,37.6104655
225,55.755729,37.633511
226,55.7556669,37.59274389999999
227,55.7591,37.6276
228,55.70393490000001,37.5286695
229,55.7195996,37.630115
230,55.7565278,37.5641637
231,55.78781559999999,37.284601
232,55.77109299999999,37.5242601
233,55.736763,37.519936
234,55.605515,37.43068139999999
235,55.805547,37.46075
236,55.805288,37.461399
237,55.8945182,37.4139699
238,55.759079,37.6471823
239,55.7406999,37.6221413
240,55.6014993,37.4238754
241,55.8262577,37.49379640000001
242,55.6229837,37.7536251
243,55.7490645,37.6426449
244,55.7845319,37.6733335
245,55.7349031,37.60747519999999
246,55.7262,37.5563999
247,55.7571707,37.5811131
248,55.791492,37.763116
249,55.52567329999999,37.7673564
