,lat,lon
0,55.7350299,37.64274760000001
1,55.758952,37.646254
2,55.7466632,37.556639
3,55.75446299999999,37.621005
4,55.75868989999999,37.62640629999999
5,55.76671109999999,37.62225040000001
6,55.760805,37.624204
7,55.76744009999999,37.6006785
8,55.727853,37.583967
9,55.7583281,37.5854144
10,55.7778207,37.5864249
11,55.751847,37.58914800000001
12,55.7423466,37.5017637
13,55.74162219999999,37.5014824
14,55.74185019999999,37.615605
15,55.762276,37.404262
16,55.75635399999999,37.60492000000001
17,55.41437310000001,37.9000686
18,55.9621712,37.4046628
19,55.9626276,37.4034611
